GlobalTrialNumber,PairNumber,PairVariance,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,ActualAmplitude,StartX,StartY,SelectionX,SelectionY,TargetX,TargetY,TrialStartTime,MovementStartTime,SelectionTime
255,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,1,6,96.30000000000001,317.79,135,6,2.2620,566.99,806.00,163.71,601.29,692.45,581.29,388.42,2001340.00,2001341.00,2003603.00
256,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,1,7,96.30000000000001,317.79,315,7,3.4580,628.83,581.29,706.21,1034.06,269.84,806.00,481.50,2004117.00,2004119.00,2007577.00
257,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,0,130.005,240.75,0,0,5.6620,233.66,806.00,481.50,1037.57,512.66,1046.75,481.50,2013356.00,2013699.00,2019361.00
258,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,1,130.005,240.75,180,1,1.8330,478.76,1046.75,481.50,568.00,479.08,806.00,481.50,2019878.00,2019939.00,2021772.00
259,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,2,130.005,240.75,45,2,1.8210,449.33,565.25,481.50,970.15,676.32,735.49,651.74,2022289.00,2022290.00,2024111.00
260,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,3,130.005,240.75,225,3,2.0060,428.41,976.24,651.74,674.48,347.63,806.00,481.50,2024629.00,2024631.00,2026637.00
261,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,4,130.005,240.75,90,4,3.2090,453.83,635.76,311.26,818.61,726.63,635.76,552.01,2027160.00,2027161.00,2030370.00
262,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,5,130.005,240.75,270,5,3.4020,449.69,806.00,722.25,819.01,272.75,806.00,481.50,2030876.00,2030897.00,2034299.00
263,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,6,130.005,240.75,135,6,1.6130,478.95,806.00,240.75,656.06,695.63,635.76,410.99,2034801.00,2034900.00,2036513.00
264,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,7,130.005,240.75,315,7,2.8570,462.49,635.76,651.74,946.94,309.58,806.00,481.50,2037035.00,2037056.00,2039913.00
265,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,0,130.005,317.79,0,0,2.1590,303.58,806.00,481.50,1109.37,470.43,1123.79,481.50,2043150.00,2043276.00,2045435.00
266,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,1,130.005,317.79,180,1,3.0370,667.80,1123.79,481.50,456.48,455.93,806.00,481.50,2045940.00,2046020.00,2049057.00
267,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,2,130.005,317.79,45,2,3.2350,649.56,488.21,481.50,1095.22,712.73,712.92,706.21,2049572.00,2049573.00,2052808.00
268,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,3,130.005,317.79,225,3,3.2440,651.27,1030.71,706.21,570.43,245.46,806.00,481.50,2053316.00,2053336.00,2056580.00
269,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,4,130.005,317.79,90,4,2.0530,535.16,581.29,256.79,759.54,761.39,581.29,574.58,2057087.00,2057088.00,2059141.00
270,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,5,130.005,317.79,270,5,2.2430,633.67,806.00,799.29,802.56,165.63,806.00,481.50,2059656.00,2059673.00,2061916.00
271,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,6,130.005,317.79,135,6,1.9640,623.98,806.00,163.71,568.44,740.70,581.29,388.42,2062431.00,2062451.00,2064415.00
272,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,7,130.005,317.79,315,7,2.5520,669.72,581.29,706.21,1053.18,230.97,806.00,481.50,2064924.00,2064924.00,2067476.00
273,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,0,163.71,240.75,0,0,0.9860,267.91,806.00,481.50,1073.31,463.63,1046.75,481.50,2070736.00,2071037.00,2072023.00
274,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,1,163.71,240.75,180,1,1.9020,471.94,1046.75,481.50,577.79,428.54,806.00,481.50,2072528.00,2072529.00,2074431.00
275,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,2,163.71,240.75,45,2,2.2660,392.54,565.25,481.50,922.82,643.46,735.49,651.74,2074932.00,2075314.00,2077580.00
276,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,3,163.71,240.75,225,3,3.7660,450.36,976.24,651.74,673.73,318.10,806.00,481.50,2078086.00,2078088.00,2081854.00
277,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,4,163.71,240.75,90,4,2.3790,431.54,635.76,311.26,840.51,691.13,635.76,552.01,2082372.00,2082375.00,2084754.00
278,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,5,163.71,240.75,270,5,2.1040,413.37,806.00,722.25,816.78,309.02,806.00,481.50,2085267.00,2085289.00,2087393.00
279,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,6,163.71,240.75,135,6,1.0600,512.33,806.00,240.75,611.26,714.63,635.76,410.99,2087898.00,2087918.00,2088978.00
280,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,7,163.71,240.75,315,7,6.3080,412.44,635.76,651.74,946.22,380.21,806.00,481.50,2089492.00,2089493.00,2095801.00
281,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,0,163.71,317.79,0,0,1.0830,310.82,806.00,481.50,1116.81,483.45,1123.79,481.50,2099110.00,2099382.00,2100465.00
282,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,1,163.71,317.79,180,1,2.2220,598.62,1123.79,481.50,525.62,458.45,806.00,481.50,2100980.00,2100981.00,2103203.00
283,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,2,163.71,317.79,45,2,1.3060,538.09,488.21,481.50,988.83,678.79,712.92,706.21,2103715.00,2103735.00,2105041.00
284,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,3,163.71,317.79,225,3,1.5390,587.51,1030.71,706.21,645.19,262.88,806.00,481.50,2105565.00,2105586.00,2107125.00
285,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,4,163.71,317.79,90,4,1.4920,631.72,581.29,256.79,793.88,851.66,581.29,574.58,2107639.00,2107660.00,2109152.00
286,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,5,163.71,317.79,270,5,2.2290,643.55,806.00,799.29,738.79,159.26,806.00,481.50,2109666.00,2109707.00,2111936.00
287,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,6,163.71,317.79,135,6,1.1590,663.57,806.00,163.71,569.11,783.55,581.29,388.42,2112451.00,2112510.00,2113669.00
288,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,7,163.71,317.79,315,7,1.2520,618.41,581.29,706.21,1010.58,261.09,806.00,481.50,2114188.00,2114189.00,2115441.00
