GlobalTrialNumber,PairNumber,PairVariance,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,ActualAmplitude,StartX,StartY,SelectionX,SelectionY,TargetX,TargetY,TrialStartTime,MovementStartTime,SelectionTime
218,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,1,109.62,267.96000000000004,180,1,2.4239,538.66,987.96,406.00,450.03,377.85,720.00,406.00,1334493.10,1334493.30,1336917.20
219,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,2,109.62,267.96000000000004,45,2,1.9988,465.88,452.04,406.00,873.41,604.74,641.52,595.48,1337426.50,1337446.00,1339444.80
220,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,3,109.62,267.96000000000004,225,3,1.8639,504.57,909.48,595.48,553.74,237.64,720.00,406.00,1339946.30,1339947.70,1341811.60
221,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,4,109.62,267.96000000000004,90,4,2.4649,530.85,530.52,216.52,731.78,707.74,530.52,484.48,1342315.90,1342316.10,1344781.00
222,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,5,109.62,267.96000000000004,270,5,8.5039,541.51,720.00,673.96,690.73,133.24,720.00,406.00,1345282.10,1345444.60,1353948.50
223,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,6,109.62,267.96000000000004,135,6,3.1685,488.22,720.00,138.04,547.66,594.82,530.52,327.52,1354458.70,1354612.50,1357781.00
224,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,7,109.62,267.96000000000004,315,7,4.8901,550.07,530.52,595.48,921.42,208.47,720.00,406.00,1358290.30,1358290.40,1363180.50
225,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,0,138.04000000000002,203,0,0,2.3677,212.77,720.00,406.00,930.53,436.80,923.00,406.00,1369845.40,1370078.40,1372446.10
226,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,1,138.04000000000002,203,180,1,2.1687,397.98,923.00,406.00,525.08,413.21,720.00,406.00,1372947.30,1372947.40,1375116.10
227,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,2,138.04000000000002,203,45,2,1.4957,372.78,517.00,406.00,869.42,527.50,660.54,549.54,1375617.50,1375617.60,1377113.30
228,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,3,138.04000000000002,203,225,3,1.1634,422.99,863.54,549.54,593.44,224.01,720.00,406.00,1377618.70,1377620.10,1378783.50
229,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,4,138.04000000000002,203,90,4,2.0537,409.16,576.46,262.46,741.06,637.05,576.46,465.46,1379293.20,1379293.40,1381347.10
230,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,5,138.04000000000002,203,270,5,2.0581,421.58,720.00,609.00,688.98,188.56,720.00,406.00,1381856.60,1381856.80,1383914.90
231,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,6,138.04000000000002,203,135,6,1.8683,343.78,720.00,203.00,624.06,533.12,576.46,346.54,1384422.90,1384478.70,1386347.00
232,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,7,138.04000000000002,203,315,7,2.0256,420.35,576.46,549.54,882.17,261.04,720.00,406.00,1386855.80,1386857.10,1388882.70
233,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,0,138.04000000000002,267.96000000000004,0,0,1.4376,278.44,720.00,406.00,997.75,425.63,987.96,406.00,1392986.00,1393713.30,1395150.90
234,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,1,138.04000000000002,267.96000000000004,180,1,1.8539,539.42,987.96,406.00,448.95,426.89,720.00,406.00,1395660.30,1395660.50,1397514.40
235,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,2,138.04000000000002,267.96000000000004,45,2,2.8978,513.65,452.04,406.00,934.70,581.73,641.52,595.48,1398017.40,1398018.80,1400916.60
236,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,3,138.04000000000002,267.96000000000004,225,3,1.2243,573.15,909.48,595.48,539.15,158.03,720.00,406.00,1401425.60,1401425.80,1402650.10
237,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,4,138.04000000000002,267.96000000000004,90,4,2.3316,478.94,530.52,216.52,744.77,644.87,530.52,484.48,1403159.80,1403281.50,1405613.10
238,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,5,138.04000000000002,267.96000000000004,270,5,2.4955,520.79,720.00,673.96,732.51,153.32,720.00,406.00,1406121.90,1406122.10,1408617.60
239,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,6,138.04000000000002,267.96000000000004,135,6,2.8002,504.61,720.00,138.04,546.65,611.94,530.52,327.52,1409127.20,1409179.90,1411980.10
240,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,7,138.04000000000002,267.96000000000004,315,7,2.2572,500.26,530.52,595.48,917.57,278.54,720.00,406.00,1412487.20,1412489.90,1414747.10
241,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,0,0,81.2,203,0,0,1.1338,222.01,720.00,406.00,941.98,409.56,923.00,406.00,1420979.50,1421479.40,1422613.20
242,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,0,1,81.2,203,180,1,1.2575,429.68,923.00,406.00,493.86,384.61,720.00,406.00,1423122.60,1423122.70,1424380.20
243,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,0,2,81.2,203,45,2,1.8682,395.04,517.00,406.00,878.20,565.98,660.54,549.54,1424882.60,1424882.80,1426751.00
244,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,0,3,81.2,203,225,3,1.6860,411.59,863.54,549.54,576.69,254.37,720.00,406.00,1427260.70,1427260.80,1428946.80
245,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,0,4,81.2,203,90,4,1.7891,361.47,576.46,262.46,727.76,590.74,576.46,465.46,1429456.20,1429456.40,1431245.50
246,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,0,5,81.2,203,270,5,2.2003,380.39,720.00,609.00,719.84,228.61,720.00,406.00,1431747.40,1431747.60,1433947.90
247,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,0,6,81.2,203,135,6,2.7246,346.53,720.00,203.00,567.16,514.01,576.46,346.54,1434455.40,1434456.80,1437181.40
248,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,0,7,81.2,203,315,7,1.8612,387.61,576.46,549.54,870.60,297.11,720.00,406.00,1437685.60,1437686.90,1439548.10
249,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,1,0,81.2,267.96000000000004,0,0,1.2345,304.44,720.00,406.00,1024.08,391.25,987.96,406.00,1443814.10,1444314.70,1445549.20
250,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,1,1,81.2,267.96000000000004,180,1,2.0566,551.03,987.96,406.00,437.31,385.60,720.00,406.00,1446058.50,1446058.70,1448115.30
251,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,1,2,81.2,267.96000000000004,45,2,2.4321,501.22,452.04,406.00,913.09,602.61,641.52,595.48,1448618.20,1448618.30,1451050.40
252,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,1,3,81.2,267.96000000000004,225,3,3.3307,507.92,909.48,595.48,545.81,240.90,720.00,406.00,1451553.60,1451553.70,1454884.40
253,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,1,4,81.2,267.96000000000004,90,4,2.7535,470.71,530.52,216.52,692.12,658.62,530.52,484.48,1455394.50,1455394.60,1458148.10
254,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,1,5,81.2,267.96000000000004,270,5,3.4617,536.78,720.00,673.96,755.75,138.37,720.00,406.00,1458656.60,1458656.70,1462118.40
255,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,1,6,81.2,267.96000000000004,135,6,2.7588,479.84,720.00,138.04,530.14,578.72,530.52,327.52,1462627.70,1462627.80,1465386.60
256,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,1,7,81.2,267.96000000000004,315,7,1.5555,549.30,530.52,595.48,933.15,221.82,720.00,406.00,1465895.40,1465895.50,1467451.00
257,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,0,109.62,203,0,0,1.1060,224.48,720.00,406.00,943.37,428.38,923.00,406.00,1471787.20,1472478.10,1473584.10
258,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,1,109.62,203,180,1,1.7319,395.03,923.00,406.00,528.70,430.04,720.00,406.00,1474093.60,1474120.40,1475852.30
259,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,2,109.62,203,45,2,1.8550,349.36,517.00,406.00,839.08,541.34,660.54,549.54,1476360.20,1476361.60,1478216.60
260,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,3,109.62,203,225,3,1.2324,402.02,863.54,549.54,593.52,251.71,720.00,406.00,1478718.10,1478718.30,1479950.70
261,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,4,109.62,203,90,4,2.5909,413.69,576.46,262.46,732.70,645.50,576.46,465.46,1480460.20,1480460.40,1483051.30
262,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,5,109.62,203,270,5,1.2568,389.95,720.00,609.00,710.61,219.17,720.00,406.00,1483560.30,1483560.40,1484817.20
263,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,6,109.62,203,135,6,1.5937,369.83,720.00,203.00,589.91,549.20,576.46,346.54,1485319.30,1485320.70,1486914.40
264,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,7,109.62,203,315,7,1.2935,395.53,576.46,549.54,859.38,273.13,720.00,406.00,1487425.00,1487425.10,1488718.60
265,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,0,109.62,267.96000000000004,0,0,1.2018,258.60,720.00,406.00,978.20,391.59,987.96,406.00,1492817.40,1493214.50,1494416.30
266,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,1,109.62,267.96000000000004,180,1,2.0360,508.14,987.96,406.00,479.88,398.49,720.00,406.00,1494917.40,1494917.50,1496953.50
267,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,2,109.62,267.96000000000004,45,2,1.6182,457.25,452.04,406.00,868.21,595.42,641.52,595.48,1497462.30,1497462.40,1499080.60
268,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,3,109.62,267.96000000000004,225,3,1.6316,518.86,909.48,595.48,538.94,232.26,720.00,406.00,1499583.00,1499583.20,1501214.80
269,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,4,109.62,267.96000000000004,90,4,4.4281,498.02,530.52,216.52,729.72,672.97,530.52,484.48,1501720.10,1501720.30,1506148.40
270,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,5,109.62,267.96000000000004,270,5,1.0944,514.49,720.00,673.96,702.17,159.78,720.00,406.00,1506654.20,1506654.40,1507748.80
271,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,6,109.62,267.96000000000004,135,6,2.7570,498.20,720.00,138.04,546.01,604.87,530.52,327.52,1508257.50,1508257.70,1511014.70
272,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,7,109.62,267.96000000000004,315,7,1.5669,513.27,530.52,595.48,895.79,234.88,720.00,406.00,1511516.00,1511516.10,1513083.00
273,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,0,138.04000000000002,203,0,0,0.9339,196.30,720.00,406.00,916.18,412.85,923.00,406.00,1518048.60,1518448.70,1519382.60
274,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,1,138.04000000000002,203,180,1,0.9302,382.16,923.00,406.00,540.84,404.86,720.00,406.00,1519883.70,1519885.10,1520815.30
275,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,2,138.04000000000002,203,45,2,0.9240,419.34,517.00,406.00,901.91,572.38,660.54,549.54,1521325.00,1521325.20,1522249.20
276,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,3,138.04000000000002,203,225,3,1.9898,419.86,863.54,549.54,546.76,273.98,720.00,406.00,1522758.90,1522759.10,1524748.90
277,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,4,138.04000000000002,203,90,4,1.4656,368.22,576.46,262.46,678.37,616.29,576.46,465.46,1525250.40,1525250.60,1526716.20
278,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,5,138.04000000000002,203,270,5,1.2921,395.82,720.00,609.00,676.15,215.62,720.00,406.00,1527225.50,1527225.70,1528517.80
279,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,6,138.04000000000002,203,135,6,1.4535,385.59,720.00,203.00,592.32,566.84,576.46,346.54,1529027.10,1529027.30,1530480.80
280,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,7,138.04000000000002,203,315,7,1.8051,416.40,576.46,549.54,867.94,252.18,720.00,406.00,1530982.90,1530983.00,1532788.10
281,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,0,138.04000000000002,267.96000000000004,0,0,1.1666,228.16,720.00,406.00,945.27,369.78,987.96,406.00,1536216.40,1536585.70,1537752.30
282,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,1,138.04000000000002,267.96000000000004,180,1,1.0538,554.56,987.96,406.00,433.85,383.76,720.00,406.00,1538261.40,1538261.70,1539315.50
283,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,2,138.04000000000002,267.96000000000004,45,2,1.0011,492.02,452.04,406.00,907.51,592.08,641.52,595.48,1539817.30,1539818.70,1540819.80
284,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,3,138.04000000000002,267.96000000000004,225,3,3.6203,478.69,909.48,595.48,569.77,258.21,720.00,406.00,1541329.40,1541329.50,1544949.80
285,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,4,138.04000000000002,267.96000000000004,90,4,1.6944,496.75,530.52,216.52,710.02,679.71,530.52,484.48,1545458.70,1545458.90,1547153.30
286,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,5,138.04000000000002,267.96000000000004,270,5,3.7878,497.78,720.00,673.96,718.90,176.18,720.00,406.00,1547662.90,1547663.10,1551450.90
287,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,6,138.04000000000002,267.96000000000004,135,6,1.6550,452.66,720.00,138.04,546.58,556.16,530.52,327.52,1551960.00,1551961.40,1553616.40
288,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,7,138.04000000000002,267.96000000000004,315,7,2.1688,509.23,530.52,595.48,905.46,250.89,720.00,406.00,1554118.90,1554119.10,1556287.90
