GlobalTrialNumber,PairNumber,PairVariance,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,ActualAmplitude,StartX,StartY,SelectionX,SelectionY,TargetX,TargetY,TrialStartTime,MovementStartTime,SelectionTime
264,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,7,113.265,209.75,315,7,3.5500,425.37,586.68,567.82,858.60,240.70,735.00,419.50,3575985.00,3576318.00,3579868.00
265,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,0,113.265,276.87,0,0,2.7100,233.45,735.00,419.50,966.07,386.23,1011.87,419.50,3587661.00,3588368.00,3591078.00
266,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,1,113.265,276.87,180,1,4.6160,542.67,1011.87,419.50,470.30,385.03,735.00,419.50,3591585.00,3591586.00,3596202.00
267,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,2,113.265,276.87,45,2,4.1170,530.97,458.13,419.50,965.07,577.43,653.91,615.28,3596703.00,3596718.00,3600835.00
268,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,3,113.265,276.87,225,3,4.7490,544.84,930.78,615.28,536.52,239.23,735.00,419.50,3601335.00,3601352.00,3606101.00
269,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,4,113.265,276.87,90,4,7.7170,461.52,539.22,223.72,713.56,651.05,539.22,500.59,3606601.00,3606618.00,3614335.00
270,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,5,113.265,276.87,270,5,3.7010,536.59,735.00,696.37,773.70,161.18,735.00,419.50,3614836.00,3615384.00,3619085.00
271,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,6,113.265,276.87,135,6,6.8340,481.18,735.00,142.63,543.11,583.89,539.22,338.41,3619585.00,3620051.00,3626885.00
272,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,7,113.265,276.87,315,7,5.7490,526.05,539.22,615.28,923.79,256.33,735.00,419.50,3627385.00,3627402.00,3633151.00
273,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,0,142.63000000000002,209.75,0,0,1.1320,240.83,735.00,419.50,970.92,467.87,944.75,419.50,3648534.00,3649268.00,3650400.00
274,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,1,142.63000000000002,209.75,180,1,4.6350,356.75,944.75,419.50,588.10,428.00,735.00,419.50,3650901.00,3651083.00,3655718.00
275,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,2,142.63000000000002,209.75,45,2,1.5460,369.84,525.25,419.50,871.46,549.58,673.57,567.82,3656225.00,3656225.00,3657771.00
276,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,3,142.63000000000002,209.75,225,3,4.5590,352.76,883.32,567.82,639.41,312.96,735.00,419.50,3658285.00,3658819.00,3663378.00
277,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,4,142.63000000000002,209.75,90,4,5.2000,357.57,586.68,271.18,752.25,588.11,586.68,480.93,3663884.00,3663884.00,3669084.00
278,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,5,142.63000000000002,209.75,270,5,4.4440,459.30,735.00,629.25,696.66,171.55,735.00,419.50,3669594.00,3669833.00,3674277.00
279,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,6,142.63000000000002,209.75,135,6,6.6430,345.06,735.00,209.75,646.26,543.20,586.68,358.07,3674784.00,3674784.00,3681427.00
280,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,7,142.63000000000002,209.75,315,7,3.6150,456.58,586.68,567.82,909.39,244.82,735.00,419.50,3681934.00,3681934.00,3685549.00
281,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,0,142.63000000000002,276.87,0,0,2.3040,273.37,735.00,419.50,1008.34,415.64,1011.87,419.50,3692837.00,3693854.00,3696158.00
282,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,1,142.63000000000002,276.87,180,1,2.4910,555.06,1011.87,419.50,458.96,370.70,735.00,419.50,3696667.00,3696667.00,3699158.00
283,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,2,142.63000000000002,276.87,45,2,2.6810,475.86,458.13,419.50,898.25,600.44,653.91,615.28,3699670.00,3699685.00,3702366.00
284,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,3,142.63000000000002,276.87,225,3,1.8710,518.22,930.78,615.28,568.65,244.58,735.00,419.50,3702869.00,3703030.00,3704901.00
285,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,4,142.63000000000002,276.87,90,4,6.9160,519.21,539.22,223.72,794.84,675.65,539.22,500.59,3705402.00,3705750.00,3712666.00
286,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,5,142.63000000000002,276.87,270,5,5.6320,489.68,735.00,696.37,735.58,206.69,735.00,419.50,3713169.00,3713335.00,3718967.00
287,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,6,142.63000000000002,276.87,135,6,5.6920,463.44,735.00,142.63,565.33,573.90,539.22,338.41,3719475.00,3719617.00,3725309.00
288,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,7,142.63000000000002,276.87,315,7,5.7790,511.71,539.22,615.28,899.17,251.57,735.00,419.50,3725822.00,3725838.00,3731617.00
