ParticipantID,Part,FilterOrder,VarianceOrder,Status,GlobalTrialNumber,PairNumber,PairVariance_px,PairVariance_pct,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance_px,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,KinematicMT,EntryBasedMT,TotalTime,EffectiveAmplitude,ActualAmplitude,StartX,StartY,EndpointX,EndpointY,LastEntryX,LastEntryY,SelectionX,SelectionY,TargetX,TargetY,ReEntryCount,PeakSpeed,TrialStartTime,MovementStartTime,MovementOnsetTime,MovementOffsetTime,FirstEntryTime,LastEntryTime,SelectionTime
P05,Part B,exponential,High → Low → Med,completed,12,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,1,3,95,403.75,225,3,5.0889,3.0823,3.0828,5.0894,799.04,799.04,1197.99,760.49,634.66,193.83,644.86,230.97,634.66,193.83,627.01,189.51,1,14662.0,1837874.00,1838690.90,1838691.40,1841773.70,1839981.40,1841773.70,1843780.30
P05,Part B,exponential,High → Low → Med,completed,13,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,1,4,95,403.75,90,4,4.0750,2.0658,2.0829,4.0921,766.24,766.24,627.01,189.51,932.51,892.21,870.99,859.87,932.51,892.21,912.50,878.75,0,11975.8,1844291.60,1844972.40,1844989.50,1847055.30,1847055.30,1847055.30,1849064.50
P05,Part B,exponential,High → Low → Med,completed,14,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,1,5,95,403.75,270,5,3.9678,1.9669,1.9669,3.9678,794.42,794.42,912.50,878.75,915.75,84.33,921.47,117.85,915.75,84.33,912.50,71.25,0,15277.5,1849582.60,1850449.20,1850449.20,1852416.10,1852416.10,1852416.10,1854417.00
P05,Part B,exponential,High → Low → Med,completed,15,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,1,6,95,403.75,135,6,3.3647,1.3641,1.3666,3.3673,730.58,730.58,912.50,71.25,628.33,744.30,637.74,715.31,628.33,744.30,627.01,760.49,0,16563.9,1854926.40,1855673.80,1855676.40,1857040.50,1857040.40,1857040.40,1859041.10
P05,Part B,exponential,High → Low → Med,completed,16,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,1,7,95,403.75,315,7,4.6486,2.6483,2.6483,4.6486,811.62,811.62,627.01,760.49,1201.63,187.32,1220.34,148.77,1201.63,187.32,1197.99,189.51,2,20906.8,1859550.80,1860237.00,1860237.00,1862885.30,1861644.30,1862885.30,1864885.60
P05,Part B,exponential,High → Low → Med,completed,17,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,2,0,57,237.5,0,0,4.9853,2.9861,2.9852,4.9853,225.20,225.20,912.50,475.00,1137.24,489.49,1145.63,447.29,1137.24,489.49,1150.00,475.00,2,5119.4,1872507.30,1873646.90,1873646.90,1876633.00,1875131.10,1876632.10,1878632.20
P05,Part B,exponential,High → Low → Med,completed,18,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,2,1,57,237.5,180,1,5.4163,3.4154,3.4187,5.4201,464.73,464.73,1150.00,475.00,685.30,469.49,676.27,502.26,685.30,469.49,675.00,475.00,2,8909.6,1879148.50,1879963.70,1879967.50,1883382.90,1881947.80,1883382.40,1885383.80
P05,Part B,exponential,High → Low → Med,completed,19,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,2,2,57,237.5,45,2,5.8714,3.8623,4.1283,6.1374,428.97,428.97,675.00,475.00,1074.55,631.12,1056.85,628.11,1074.55,631.12,1080.44,642.94,1,5867.5,1885899.40,1885899.40,1886165.40,1890027.70,1888336.90,1890027.70,1892036.80
P05,Part B,exponential,High → Low → Med,completed,20,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,2,3,57,237.5,225,3,5.2991,3.2900,3.6146,5.6241,469.77,469.77,1080.44,642.94,754.51,304.63,760.17,329.90,754.51,304.63,744.56,307.06,1,6846.7,1892570.50,1892845.00,1893170.00,1896460.00,1895003.80,1896459.60,1898469.10
P05,Part B,exponential,High → Low → Med,completed,21,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,2,4,57,237.5,90,4,4.2170,2.2089,2.2088,4.2170,425.18,425.18,744.56,307.06,920.68,694.05,909.02,740.78,920.68,694.05,912.50,712.50,1,11469.5,1898991.00,1899752.50,1899752.50,1901961.40,1901044.20,1901961.30,1903969.50
