ParticipantID,Part,FilterOrder,VarianceOrder,Status,GlobalTrialNumber,PairNumber,PairVariance_px,PairVariance_pct,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance_px,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,KinematicMT,EntryBasedMT,TotalTime,EffectiveAmplitude,ActualAmplitude,StartX,StartY,EndpointX,EndpointY,LastEntryX,LastEntryY,SelectionX,SelectionY,TargetX,TargetY,ReEntryCount,PeakSpeed,TrialStartTime,MovementStartTime,MovementOnsetTime,MovementOffsetTime,FirstEntryTime,LastEntryTime,SelectionTime
P05,Part A,exponential,High → Low → Med,completed,178,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,1,57,237.5,180,1,3.8425,1.8423,1.8422,3.8425,467.43,467.43,1150.00,475.00,682.57,475.73,682.31,498.87,682.57,475.73,675.00,475.00,0,727.5,1629901.20,1630816.00,1630816.00,1632658.30,1632658.20,1632658.20,1634658.50
P05,Part A,exponential,High → Low → Med,completed,179,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,2,57,237.5,45,2,4.5700,2.5688,2.5688,4.5700,426.96,426.96,675.00,475.00,1070.90,634.87,1105.26,653.29,1070.90,634.87,1080.44,642.94,1,2016.3,1635168.40,1635756.60,1635756.60,1638325.40,1637349.70,1638325.40,1640326.60
P05,Part A,exponential,High → Low → Med,completed,180,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,3,57,237.5,225,3,5.9980,3.9968,3.9970,5.9982,473.32,473.32,1080.44,642.94,751.21,302.88,756.31,331.83,751.21,302.88,744.56,307.06,2,1895.1,1640842.30,1641507.50,1641507.70,1645504.50,1642856.80,1645504.50,1647505.70
P05,Part A,exponential,High → Low → Med,completed,181,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,4,57,237.5,90,4,4.2364,2.2349,2.2349,4.2364,429.02,429.02,744.56,307.06,916.01,700.33,930.24,734.50,916.01,700.33,912.50,712.50,1,583.4,1648021.60,1648634.60,1648634.60,1650869.50,1649836.70,1650869.50,1652871.00
P05,Part A,exponential,High → Low → Med,completed,182,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,5,57,237.5,270,5,6.0249,4.0246,4.0246,6.0249,483.70,483.70,912.50,712.50,920.84,228.88,905.09,264.56,920.84,228.88,912.50,237.50,1,755.8,1653386.90,1654007.40,1654007.40,1658032.00,1655830.60,1658032.00,1660032.30
P05,Part A,exponential,High → Low → Med,completed,183,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,6,57,237.5,135,6,7.7796,5.7765,5.7765,7.7796,463.13,463.13,912.50,237.50,735.06,665.29,763.73,622.78,735.06,665.29,744.56,642.94,2,707.7,1660541.20,1661331.70,1661331.70,1667108.20,1664350.70,1667108.20,1669111.30
P05,Part A,exponential,High → Low → Med,completed,184,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,7,57,237.5,315,7,7.4559,5.4470,5.4470,7.4559,474.47,474.47,744.56,642.94,1079.32,306.70,1068.96,332.36,1079.32,306.70,1080.44,307.06,2,620.5,1669624.90,1670209.60,1670209.60,1675656.60,1671857.70,1675656.60,1677665.50
P05,Part A,exponential,High → Low → Med,completed,185,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,0,57,422.75,0,0,5.9000,3.8901,3.8902,5.9001,399.57,399.57,912.50,475.00,1311.96,484.66,1310.36,487.54,1311.96,484.66,1335.25,475.00,3,794.5,1686391.80,1687183.30,1687183.40,1691073.50,1688599.30,1691073.50,1693083.40
P05,Part A,exponential,High → Low → Med,completed,186,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,1,57,422.75,180,1,4.7050,2.6971,2.7077,4.7156,821.75,821.75,1335.25,475.00,513.50,472.02,498.72,502.00,513.50,472.02,489.75,475.00,1,1589.6,1693596.70,1694278.50,1694289.10,1696986.20,1696152.00,1696986.20,1698994.10
P05,Part A,exponential,High → Low → Med,completed,187,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,2,57,422.75,45,2,4.6914,2.6909,2.7249,4.7254,769.09,769.09,489.75,475.00,1196.52,778.27,1228.87,796.26,1196.52,778.27,1211.43,773.93,1,1581.5,1699512.70,1700168.40,1700202.40,1702893.30,1701935.80,1702893.30,1704893.80
P05,Part A,exponential,High → Low → Med,completed,188,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,3,57,422.75,225,3,4.0588,2.0513,2.0669,4.0744,830.01,830.01,1211.43,773.93,616.19,195.48,632.23,197.59,616.19,195.48,613.57,176.07,0,2041.2,1705415.10,1706253.30,1706268.90,1708320.20,1708320.20,1708320.20,1710327.70
P05,Part A,exponential,High → Low → Med,completed,189,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,4,57,422.75,90,4,6.0541,4.0471,4.0472,6.0542,785.84,785.84,613.57,176.07,916.59,901.14,929.11,875.93,916.59,901.14,912.50,897.75,1,2412.7,1710839.10,1711469.40,1711469.50,1715516.60,1714565.50,1715516.60,1717523.60
P05,Part A,exponential,High → Low → Med,completed,190,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,5,57,422.75,270,5,5.9572,3.9504,3.9871,5.9939,856.27,856.27,912.50,897.75,924.39,41.57,927.36,76.35,924.39,41.57,912.50,52.25,1,682.7,1718033.70,1718645.90,1718682.60,1722633.00,1720688.80,1722633.00,1724639.80
P05,Part A,exponential,High → Low → Med,completed,191,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,6,57,422.75,135,6,3.6499,1.6416,2.5314,4.5397,788.50,788.50,912.50,52.25,615.07,782.50,611.02,746.06,615.07,782.50,613.57,773.93,0,3981.1,1725149.00,1725150.30,1726040.10,1727681.70,1727681.70,1727681.70,1729690.00
P05,Part A,exponential,High → Low → Med,completed,192,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,7,57,422.75,315,7,5.7993,3.7901,3.7902,5.7994,849.19,849.19,613.57,773.93,1208.88,168.34,1194.56,197.32,1208.88,168.34,1211.43,176.07,2,2124.7,1730209.10,1731203.50,1731203.60,1734993.70,1733121.70,1734993.70,1737002.90
