GlobalTrialNumber,PairNumber,PairVariance,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,ActualAmplitude,StartX,StartY,SelectionX,SelectionY,TargetX,TargetY,TrialStartTime,MovementStartTime,SelectionTime
111,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,1,6,77.10000000000001,254.43,135,6,3.8368,460.29,731.50,131.07,580.89,566.03,551.59,310.98,1122096.00,1122546.20,1126383.00
112,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,1,7,77.10000000000001,254.43,315,7,2.5007,486.57,551.59,565.41,888.41,214.27,731.50,385.50,1126893.50,1127011.60,1129512.30
113,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,0,104.08500000000001,192.75,0,0,1.0695,226.18,731.50,385.50,956.47,362.19,924.25,385.50,1134586.00,1135511.70,1136581.20
114,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,1,104.08500000000001,192.75,180,1,3.3092,366.03,924.25,385.50,558.47,371.95,731.50,385.50,1137092.20,1137511.70,1140820.90
115,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,2,104.08500000000001,192.75,45,2,2.3034,376.93,538.75,385.50,892.25,516.32,675.04,521.79,1141331.90,1141410.90,1143714.30
116,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,3,104.08500000000001,192.75,225,3,3.1294,373.96,867.79,521.79,611.43,249.54,731.50,385.50,1144224.90,1144481.70,1147611.10
117,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,4,104.08500000000001,192.75,90,4,2.2720,341.53,595.21,249.21,750.51,553.39,595.21,441.96,1148118.60,1148244.80,1150516.80
118,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,5,104.08500000000001,192.75,270,5,2.0548,401.46,731.50,578.25,747.27,177.10,731.50,385.50,1151032.60,1151061.50,1153116.30
119,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,6,104.08500000000001,192.75,135,6,2.3375,357.61,731.50,192.75,620.79,532.79,595.21,329.04,1153632.50,1153963.20,1156300.70
120,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,7,104.08500000000001,192.75,315,7,1.8695,395.44,595.21,521.79,882.47,250.04,731.50,385.50,1156812.10,1156929.20,1158798.70
121,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,0,104.08500000000001,254.43,0,0,1.4948,272.50,731.50,385.50,1003.94,391.02,985.93,385.50,1162332.20,1163234.30,1164729.10
122,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,1,104.08500000000001,254.43,180,1,4.8678,521.95,985.93,385.50,463.98,384.32,731.50,385.50,1165269.70,1165597.40,1170465.20
123,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,2,104.08500000000001,254.43,45,2,2.6726,437.37,477.07,385.50,885.93,540.84,656.98,565.41,1170974.40,1171364.00,1174036.60
124,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,3,104.08500000000001,254.43,225,3,2.8797,500.01,911.41,565.41,570.32,199.80,731.50,385.50,1174547.90,1174548.10,1177427.80
125,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,4,104.08500000000001,254.43,90,4,2.9004,491.56,551.59,205.59,701.55,673.72,551.59,460.02,1177935.70,1178128.50,1181028.90
126,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,5,104.08500000000001,254.43,270,5,2.1483,528.11,731.50,639.93,726.41,111.85,731.50,385.50,1181539.40,1181814.10,1183962.40
127,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,6,104.08500000000001,254.43,135,6,3.3536,461.42,731.50,131.07,569.59,563.15,551.59,310.98,1184480.50,1184961.70,1188315.30
128,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,7,104.08500000000001,254.43,315,7,3.1679,519.87,551.59,565.41,909.97,188.81,731.50,385.50,1188822.70,1189147.40,1192315.30
129,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,0,131.07000000000002,192.75,0,0,1.0336,175.90,731.50,385.50,904.41,353.24,924.25,385.50,1196710.90,1197813.00,1198846.60
130,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,1,131.07000000000002,192.75,180,1,5.0425,392.80,924.25,385.50,532.86,352.18,731.50,385.50,1199357.10,1199577.40,1204619.90
131,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,2,131.07000000000002,192.75,45,2,2.2996,352.25,538.75,385.50,852.81,545.02,675.04,521.79,1205126.30,1205611.60,1207911.20
132,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,3,131.07000000000002,192.75,225,3,4.0540,370.11,867.79,521.79,615.26,251.22,731.50,385.50,1208419.50,1208510.70,1212564.70
133,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,4,131.07000000000002,192.75,90,4,1.9872,331.65,595.21,249.21,733.24,550.77,595.21,441.96,1213080.10,1213230.70,1215217.90
134,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,5,131.07000000000002,192.75,270,5,1.8046,400.55,731.50,578.25,733.62,177.71,731.50,385.50,1215729.70,1215912.10,1217716.70
135,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,6,131.07000000000002,192.75,135,6,1.8953,391.51,731.50,192.75,610.47,565.09,595.21,329.04,1218224.40,1218601.90,1220497.20
136,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,7,131.07000000000002,192.75,315,7,1.7367,400.56,595.21,521.79,864.10,224.90,731.50,385.50,1221007.50,1221529.40,1223266.10
137,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,0,131.07000000000002,254.43,0,0,1.3394,231.23,731.50,385.50,962.72,387.54,985.93,385.50,1227966.50,1229193.90,1230533.30
138,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,1,131.07000000000002,254.43,180,1,3.1043,532.82,985.93,385.50,453.14,379.64,731.50,385.50,1231043.50,1231128.60,1234232.90
139,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,2,131.07000000000002,254.43,45,2,2.0046,471.14,477.07,385.50,919.18,548.31,656.98,565.41,1234742.80,1236161.90,1238166.50
140,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,3,131.07000000000002,254.43,225,3,2.5330,481.02,911.41,565.41,573.89,222.68,731.50,385.50,1238675.50,1238895.20,1241428.20
141,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,4,131.07000000000002,254.43,90,4,2.5032,460.08,551.59,205.59,732.94,628.42,551.59,460.02,1241935.80,1241994.70,1244497.90
142,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,5,131.07000000000002,254.43,270,5,1.9328,569.73,731.50,639.93,717.40,70.37,731.50,385.50,1245008.80,1245132.60,1247065.40
143,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,6,131.07000000000002,254.43,135,6,2.0671,444.93,731.50,131.07,593.55,554.08,551.59,310.98,1247575.10,1248394.80,1250461.90
144,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,7,131.07000000000002,254.43,315,7,2.2695,529.36,551.59,565.41,904.89,171.20,731.50,385.50,1250981.30,1251279.60,1253549.10
145,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,0,77.10000000000001,192.75,0,0,2.0679,189.37,731.50,385.50,920.30,370.83,924.25,385.50,1258579.00,1259512.10,1261580.00
146,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,1,77.10000000000001,192.75,180,1,2.4668,386.45,924.25,385.50,538.25,404.15,731.50,385.50,1262088.50,1262281.70,1264748.50
147,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,2,77.10000000000001,192.75,45,2,3.3665,390.53,538.75,385.50,904.65,522.00,675.04,521.79,1265256.70,1265745.70,1269112.20
148,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,3,77.10000000000001,192.75,225,3,4.7668,371.68,867.79,521.79,624.41,240.89,731.50,385.50,1269622.70,1269912.50,1274679.30
149,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,4,77.10000000000001,192.75,90,4,3.4877,351.14,595.21,249.21,745.47,566.57,595.21,441.96,1275187.00,1275578.80,1279066.50
150,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,5,77.10000000000001,192.75,270,5,1.8353,385.66,731.50,578.25,719.20,192.79,731.50,385.50,1279579.50,1279711.30,1281546.60
151,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,6,77.10000000000001,192.75,135,6,2.3171,339.63,731.50,192.75,600.53,506.11,595.21,329.04,1282065.20,1282414.00,1284731.10
152,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,7,77.10000000000001,192.75,315,7,3.4022,378.38,595.21,521.79,869.66,261.32,731.50,385.50,1285247.50,1285629.30,1289031.50
153,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,0,77.10000000000001,254.43,0,0,2.0682,237.02,731.50,385.50,968.47,380.53,985.93,385.50,1294496.30,1295327.80,1297396.00
154,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,1,77.10000000000001,254.43,180,1,8.3236,499.94,985.93,385.50,486.08,394.54,731.50,385.50,1297903.60,1297905.00,1306228.60
155,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,2,77.10000000000001,254.43,45,2,3.7667,482.59,477.07,385.50,917.69,582.35,656.98,565.41,1306767.40,1307195.50,1310962.20
156,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,3,77.10000000000001,254.43,225,3,6.0673,504.13,911.41,565.41,562.80,201.24,731.50,385.50,1311472.60,1311762.10,1317829.40
157,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,4,77.10000000000001,254.43,90,4,3.3029,467.17,551.59,205.59,759.74,623.83,551.59,460.02,1318339.30,1318546.20,1321849.10
158,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,5,77.10000000000001,254.43,270,5,1.7903,495.05,731.50,639.93,729.38,144.89,731.50,385.50,1322358.50,1322358.60,1324148.90
159,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,6,77.10000000000001,254.43,135,6,3.3989,456.63,731.50,131.07,564.11,555.91,551.59,310.98,1324658.90,1324780.50,1328179.40
160,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,7,77.10000000000001,254.43,315,7,3.0666,503.56,551.59,565.41,912.25,213.99,731.50,385.50,1328688.20,1329046.60,1332113.20
161,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,0,104.08500000000001,192.75,0,0,2.9038,157.94,731.50,385.50,889.43,387.61,924.25,385.50,1336780.20,1336844.40,1339748.20
162,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,1,104.08500000000001,192.75,180,1,4.5548,356.36,924.25,385.50,568.97,413.12,731.50,385.50,1340255.80,1340257.20,1344812.00
163,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,2,104.08500000000001,192.75,45,2,2.6673,344.89,538.75,385.50,867.02,491.27,675.04,521.79,1345333.80,1345745.40,1348412.70
164,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,3,104.08500000000001,192.75,225,3,4.9004,360.58,867.79,521.79,609.08,270.63,731.50,385.50,1348923.30,1349111.80,1354012.20
165,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,4,104.08500000000001,192.75,90,4,2.0368,336.32,595.21,249.21,745.15,550.25,595.21,441.96,1354531.90,1354696.20,1356733.00
166,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,5,104.08500000000001,192.75,270,5,5.1391,375.63,731.50,578.25,739.76,202.71,731.50,385.50,1357243.10,1357328.90,1362468.00
167,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,6,104.08500000000001,192.75,135,6,2.0999,326.73,731.50,192.75,599.93,491.82,595.21,329.04,1362975.90,1363262.70,1365362.60
168,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,7,104.08500000000001,192.75,315,7,2.0994,367.49,595.21,521.79,857.25,264.15,731.50,385.50,1365873.00,1366198.10,1368297.50
169,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,0,104.08500000000001,254.43,0,0,1.4364,220.47,731.50,385.50,951.88,391.57,985.93,385.50,1373362.20,1374394.80,1375831.20
170,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,1,104.08500000000001,254.43,180,1,3.5039,533.72,985.93,385.50,452.40,371.36,731.50,385.50,1376348.70,1376494.80,1379998.70
171,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,2,104.08500000000001,254.43,45,2,1.9014,464.83,477.07,385.50,908.60,558.26,656.98,565.41,1380509.10,1380961.70,1382863.10
172,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,3,104.08500000000001,254.43,225,3,2.9806,533.22,911.41,565.41,555.04,168.77,731.50,385.50,1383382.10,1383665.10,1386645.70
173,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,4,104.08500000000001,254.43,90,4,2.5171,458.94,551.59,205.59,739.89,624.12,551.59,460.02,1387147.20,1387428.70,1389945.80
174,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,5,104.08500000000001,254.43,270,5,2.1681,505.02,731.50,639.93,712.22,135.28,731.50,385.50,1390450.40,1390645.00,1392813.10
175,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,6,104.08500000000001,254.43,135,6,2.5360,446.15,731.50,131.07,596.81,556.40,551.59,310.98,1393315.50,1393612.60,1396148.60
176,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,7,104.08500000000001,254.43,315,7,2.5963,496.51,551.59,565.41,910.49,222.31,731.50,385.50,1396657.50,1396716.10,1399312.40
177,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,0,131.07000000000002,192.75,0,0,0.9971,169.45,731.50,385.50,900.39,399.33,924.25,385.50,1403978.80,1405081.60,1406078.70
178,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,1,131.07000000000002,192.75,180,1,2.6371,416.06,924.25,385.50,509.43,417.58,731.50,385.50,1406588.20,1406644.10,1409281.20
179,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,2,131.07000000000002,192.75,45,2,1.8336,325.84,538.75,385.50,840.61,508.19,675.04,521.79,1409790.00,1410145.90,1411979.50
180,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,3,131.07000000000002,192.75,225,3,3.3032,406.89,867.79,521.79,576.86,237.34,731.50,385.50,1412488.60,1412678.20,1415981.40
181,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,4,131.07000000000002,192.75,90,4,1.7345,337.06,595.21,249.21,757.00,544.89,595.21,441.96,1416491.30,1416811.80,1418546.30
182,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,5,131.07000000000002,192.75,270,5,2.0218,357.25,731.50,578.25,766.23,222.69,731.50,385.50,1419056.10,1419056.20,1421078.00
183,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,6,131.07000000000002,192.75,135,6,3.2330,333.26,731.50,192.75,633.27,511.20,595.21,329.04,1421598.20,1421832.70,1425065.70
184,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,7,131.07000000000002,192.75,315,7,2.3673,357.58,595.21,521.79,842.36,263.39,731.50,385.50,1425574.70,1425895.90,1428263.20
185,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,0,131.07000000000002,254.43,0,0,1.2354,217.24,731.50,385.50,947.00,358.08,985.93,385.50,1432596.10,1433728.30,1434963.70
186,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,1,131.07000000000002,254.43,180,1,4.3972,509.70,985.93,385.50,476.23,383.89,731.50,385.50,1435472.50,1435565.00,1439962.20
187,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,2,131.07000000000002,254.43,45,2,2.4676,520.74,477.07,385.50,965.64,565.68,656.98,565.41,1440464.60,1441063.60,1443531.20
188,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,3,131.07000000000002,254.43,225,3,3.6002,464.75,911.41,565.41,574.02,245.79,731.50,385.50,1444040.40,1444628.60,1448228.80
189,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,4,131.07000000000002,254.43,90,4,2.6174,448.69,551.59,205.59,715.50,623.27,551.59,460.02,1448736.40,1449163.30,1451780.70
190,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,5,131.07000000000002,254.43,270,5,2.3213,502.73,731.50,639.93,710.95,137.62,731.50,385.50,1452296.10,1452528.80,1454850.10
191,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,6,131.07000000000002,254.43,135,6,2.3999,435.61,731.50,131.07,583.06,540.60,551.59,310.98,1455360.40,1455746.30,1458146.20
192,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,7,131.07000000000002,254.43,315,7,2.3668,534.00,551.59,565.41,931.04,189.69,731.50,385.50,1458655.80,1458979.10,1461345.90
193,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,0,77.10000000000001,192.75,0,0,1.2029,196.01,731.50,385.50,927.42,379.67,924.25,385.50,1467412.50,1468377.80,1469580.70
194,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,1,77.10000000000001,192.75,180,1,9.8338,387.61,924.25,385.50,536.70,391.99,731.50,385.50,1470090.20,1470148.30,1479982.10
195,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,2,77.10000000000001,192.75,45,2,2.8390,341.09,538.75,385.50,850.47,523.97,675.04,521.79,1480490.80,1480577.80,1483416.80
196,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,3,77.10000000000001,192.75,225,3,3.8178,361.84,867.79,521.79,606.89,271.08,731.50,385.50,1483926.30,1484211.60,1488029.40
197,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,4,77.10000000000001,192.75,90,4,2.2712,354.61,595.21,249.21,741.90,572.05,595.21,441.96,1488539.80,1488562.20,1490833.40
198,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,5,77.10000000000001,192.75,270,5,4.3876,378.84,731.50,578.25,751.98,199.97,731.50,385.50,1491343.90,1491344.00,1495731.60
199,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,6,77.10000000000001,192.75,135,6,2.8710,350.58,731.50,192.75,613.30,522.80,595.21,329.04,1496240.80,1496261.90,1499132.90
200,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,7,77.10000000000001,192.75,315,7,3.8377,397.23,595.21,521.79,865.24,230.46,731.50,385.50,1499643.00,1499728.70,1503566.40
201,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,0,77.10000000000001,254.43,0,0,6.1350,242.23,731.50,385.50,973.54,375.91,985.93,385.50,1507661.10,1508998.30,1515133.30
202,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,1,77.10000000000001,254.43,180,1,4.0735,498.12,985.93,385.50,488.71,415.43,731.50,385.50,1515642.00,1515642.20,1519715.70
203,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,2,77.10000000000001,254.43,45,2,4.4205,455.85,477.07,385.50,901.62,551.48,656.98,565.41,1520225.10,1520225.30,1524645.80
204,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,3,77.10000000000001,254.43,225,3,10.8343,503.05,911.41,565.41,548.96,216.57,731.50,385.50,1525150.50,1525278.00,1536112.30
205,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,4,77.10000000000001,254.43,90,4,2.6342,469.00,551.59,205.59,739.72,635.21,551.59,460.02,1536621.30,1536711.50,1539345.70
206,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,5,77.10000000000001,254.43,270,5,2.4565,481.50,731.50,639.93,754.69,158.98,731.50,385.50,1539855.40,1539855.50,1542312.00
207,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,6,77.10000000000001,254.43,135,6,2.5598,456.92,731.50,131.07,548.67,549.82,551.59,310.98,1542822.50,1542822.60,1545382.40
208,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,7,77.10000000000001,254.43,315,7,4.6480,479.59,551.59,565.41,896.73,232.42,731.50,385.50,1545900.30,1545900.50,1550548.50
209,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,0,104.08500000000001,192.75,0,0,1.2330,217.86,731.50,385.50,948.91,371.49,924.25,385.50,1557129.20,1557731.70,1558964.70
210,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,1,104.08500000000001,192.75,180,1,5.4055,410.42,924.25,385.50,513.90,393.21,731.50,385.50,1559472.90,1559629.30,1565034.80
211,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,2,104.08500000000001,192.75,45,2,2.2007,380.60,538.75,385.50,904.24,491.67,675.04,521.79,1565544.30,1565765.00,1567965.70
212,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,3,104.08500000000001,192.75,225,3,7.3992,372.30,867.79,521.79,584.18,280.62,731.50,385.50,1568475.80,1568698.30,1576097.50
213,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,4,104.08500000000001,192.75,90,4,2.3677,333.84,595.21,249.21,701.09,565.81,595.21,441.96,1576607.90,1576662.10,1579029.80
214,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,5,104.08500000000001,192.75,270,5,1.9338,396.72,731.50,578.25,731.62,181.53,731.50,385.50,1579539.20,1579594.60,1581528.40
215,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,6,104.08500000000001,192.75,135,6,2.7311,319.56,731.50,192.75,581.02,474.66,595.21,329.04,1582038.20,1582398.30,1585129.40
216,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,7,104.08500000000001,192.75,315,7,2.0964,350.39,595.21,521.79,840.65,271.74,731.50,385.50,1585647.80,1585798.70,1587895.10
217,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,0,104.08500000000001,254.43,0,0,1.3311,222.90,731.50,385.50,954.36,381.32,985.93,385.50,1592313.60,1593415.00,1594746.10
218,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,1,104.08500000000001,254.43,180,1,7.1007,521.12,985.93,385.50,465.49,359.01,731.50,385.50,1595256.20,1595312.40,1602413.10
219,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,2,104.08500000000001,254.43,45,2,2.2032,479.01,477.07,385.50,922.55,561.57,656.98,565.41,1602922.80,1603111.50,1605314.70
220,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,3,104.08500000000001,254.43,225,3,2.8210,488.36,911.41,565.41,539.62,248.75,731.50,385.50,1605824.20,1605824.40,1608645.40
221,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,4,104.08500000000001,254.43,90,4,6.0264,460.80,551.59,205.59,755.90,618.63,551.59,460.02,1609154.70,1609155.30,1615181.70
222,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,5,104.08500000000001,254.43,270,5,1.9209,509.62,731.50,639.93,741.65,130.41,731.50,385.50,1615690.70,1615690.80,1617611.70
223,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,6,104.08500000000001,254.43,135,6,6.7857,474.10,731.50,131.07,584.50,581.80,551.59,310.98,1618121.00,1618343.80,1625129.50
224,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,7,104.08500000000001,254.43,315,7,2.1710,521.41,551.59,565.41,945.04,223.26,731.50,385.50,1625638.30,1625694.80,1627865.80
225,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,0,131.07000000000002,192.75,0,0,1.3700,161.72,731.50,385.50,889.31,350.14,924.25,385.50,1635629.00,1636328.10,1637698.10
226,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,1,131.07000000000002,192.75,180,1,1.3874,369.23,924.25,385.50,555.05,389.93,731.50,385.50,1638208.00,1638208.10,1639595.50
227,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,2,131.07000000000002,192.75,45,2,2.1979,317.46,538.75,385.50,811.84,547.37,675.04,521.79,1640105.60,1641065.30,1643263.20
228,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,3,131.07000000000002,192.75,225,3,1.8299,346.26,867.79,521.79,626.40,273.55,731.50,385.50,1643772.90,1643865.40,1645695.30
229,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,4,131.07000000000002,192.75,90,4,1.7262,326.88,595.21,249.21,730.79,546.64,595.21,441.96,1646205.20,1646205.30,1647931.50
230,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,5,131.07000000000002,192.75,270,5,1.6445,343.40,731.50,578.25,709.42,235.56,731.50,385.50,1648450.30,1648450.50,1650095.00
