GlobalTrialNumber,PairNumber,PairVariance,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,ActualAmplitude,StartX,StartY,SelectionX,SelectionY,TargetX,TargetY,TrialStartTime,MovementStartTime,SelectionTime
262,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,5,104.08500000000001,192.75,270,5,1.3506,399.21,720.00,578.25,721.04,179.04,720.00,385.50,1149508.30,1149636.40,1150987.00
263,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,6,104.08500000000001,192.75,135,6,1.9958,348.03,720.00,192.75,625.24,527.63,583.71,329.04,1151497.50,1151497.90,1153493.70
264,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,2,7,104.08500000000001,192.75,315,7,1.3066,385.62,583.71,521.79,858.24,250.99,720.00,385.50,1154009.40,1154014.30,1155320.90
265,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,0,104.08500000000001,254.43,0,0,1.8079,253.56,720.00,385.50,972.94,403.24,974.43,385.50,1159574.00,1160038.20,1161846.10
266,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,1,104.08500000000001,254.43,180,1,1.3528,503.19,974.43,385.50,471.58,404.03,720.00,385.50,1162350.00,1162401.90,1163754.70
267,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,2,104.08500000000001,254.43,45,2,1.5101,459.21,465.57,385.50,881.94,579.17,645.48,565.41,1164273.40,1164278.60,1165788.70
268,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,3,104.08500000000001,254.43,225,3,2.4859,485.80,899.91,565.41,553.02,225.31,720.00,385.50,1166309.90,1166312.40,1168798.30
269,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,4,104.08500000000001,254.43,90,4,1.6550,468.51,540.09,205.59,728.09,634.73,540.09,460.02,1169307.80,1169376.80,1171031.80
270,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,5,104.08500000000001,254.43,270,5,1.7212,518.56,720.00,639.93,740.59,121.78,720.00,385.50,1171566.10,1171566.40,1173287.60
271,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,6,104.08500000000001,254.43,135,6,2.3804,481.29,720.00,131.07,513.27,565.70,540.09,310.98,1173792.00,1173839.30,1176219.70
272,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,3,7,104.08500000000001,254.43,315,7,2.4041,506.91,540.09,565.41,907.15,215.81,720.00,385.50,1176738.30,1176738.60,1179142.70
273,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,0,131.07000000000002,192.75,0,0,1.3193,181.51,720.00,385.50,900.79,401.70,912.75,385.50,1185146.60,1185784.60,1187103.90
274,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,1,131.07000000000002,192.75,180,1,1.2644,354.48,912.75,385.50,559.49,414.95,720.00,385.50,1187615.80,1187616.20,1188880.60
275,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,2,131.07000000000002,192.75,45,2,1.3362,377.79,527.25,385.50,888.82,494.99,663.54,521.79,1189399.00,1189399.50,1190735.70
276,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,3,131.07000000000002,192.75,225,3,1.7100,403.22,856.29,521.79,546.33,263.91,720.00,385.50,1191248.00,1191249.90,1192959.90
277,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,4,131.07000000000002,192.75,90,4,1.4079,375.12,583.71,249.21,776.31,571.11,583.71,441.96,1193471.90,1193472.40,1194880.30
278,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,5,131.07000000000002,192.75,270,5,1.4494,360.10,720.00,578.25,716.72,218.17,720.00,385.50,1195400.40,1195400.80,1196850.20
279,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,6,131.07000000000002,192.75,135,6,1.4988,345.13,720.00,192.75,596.67,515.09,583.71,329.04,1197368.70,1197369.10,1198867.90
280,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,4,7,131.07000000000002,192.75,315,7,1.6797,350.72,583.71,521.79,835.56,277.71,720.00,385.50,1199386.80,1199387.10,1201066.80
281,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,0,131.07000000000002,254.43,0,0,1.7186,305.85,720.00,385.50,1025.70,376.03,974.43,385.50,1204254.60,1204601.70,1206320.30
282,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,1,131.07000000000002,254.43,180,1,1.4476,519.31,974.43,385.50,455.24,396.42,720.00,385.50,1206835.10,1206992.30,1208439.90
283,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,2,131.07000000000002,254.43,45,2,2.1268,474.11,465.57,385.50,914.28,538.61,645.48,565.41,1208944.70,1208946.40,1211073.20
284,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,3,131.07000000000002,254.43,225,3,1.6355,480.48,899.91,565.41,537.89,249.49,720.00,385.50,1211592.30,1211592.50,1213228.00
285,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,4,131.07000000000002,254.43,90,4,1.7181,484.36,540.09,205.59,708.89,659.58,540.09,460.02,1213740.20,1213740.50,1215458.60
286,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,5,131.07000000000002,254.43,270,5,2.3449,483.99,720.00,639.93,734.91,156.17,720.00,385.50,1215976.00,1216159.60,1218504.50
287,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,6,131.07000000000002,254.43,135,6,1.5209,453.66,720.00,131.07,550.21,551.76,540.09,310.98,1219023.00,1219183.40,1220704.30
288,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,5,7,131.07000000000002,254.43,315,7,1.4270,502.12,540.09,565.41,883.03,198.65,720.00,385.50,1221225.00,1221244.90,1222671.90
