ParticipantID,Part,FilterOrder,VarianceOrder,Status,GlobalTrialNumber,PairNumber,PairVariance_px,PairVariance_pct,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance_px,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,KinematicMT,EntryBasedMT,TotalTime,EffectiveAmplitude,ActualAmplitude,StartX,StartY,EndpointX,EndpointY,LastEntryX,LastEntryY,SelectionX,SelectionY,TargetX,TargetY,ReEntryCount,PeakSpeed,TrialStartTime,MovementStartTime,MovementOnsetTime,MovementOffsetTime,FirstEntryTime,LastEntryTime,SelectionTime
P10,Part A,oneEuro,Med → High → Low,completed,22,2,7.950621784106091,0.9661,"Medium SD (~8.0) - Interpolated",1,exponential,interp,7.9506,1209.54,0,5,82.30000000000001,349.775,270,5,3.7256,1.7122,1.7122,3.7256,692.56,692.56,756.00,761.27,759.47,68.73,725.20,34.67,759.47,68.73,756.00,61.73,1,13289.7,402748.40,402748.50,402748.50,404460.70,403538.40,404460.70,406474.10
P10,Part A,oneEuro,Med → High → Low,completed,23,2,7.950621784106091,0.9661,"Medium SD (~8.0) - Interpolated",1,exponential,interp,7.9506,1209.54,0,6,82.30000000000001,349.775,135,6,3.6998,1.6982,1.8543,3.8559,624.67,624.67,756.00,61.73,504.07,633.34,479.69,629.81,504.07,633.34,508.67,658.83,1,15767.0,406991.50,406993.40,407149.50,408847.70,408065.00,408847.70,410849.30
P10,Part A,oneEuro,Med → High → Low,completed,24,2,7.950621784106091,0.9661,"Medium SD (~8.0) - Interpolated",1,exponential,interp,7.9506,1209.54,0,7,82.30000000000001,349.775,315,7,3.1603,1.1594,1.3426,3.3435,686.87,686.87,508.67,658.83,999.41,178.24,1027.23,131.97,999.41,178.24,1003.33,164.17,1,19767.7,411351.00,411365.80,411549.00,412708.40,412074.10,412708.40,414709.30
P10,Part A,oneEuro,Med → High → Low,completed,25,2,7.950621784106091,0.9661,"Medium SD (~8.0) - Interpolated",1,exponential,interp,7.9506,1209.54,1,0,49.379999999999995,366.23499999999996,0,0,5.7589,3.7552,4.0471,6.0508,368.54,368.54,756.00,411.50,1124.18,395.21,1109.30,390.50,1124.18,395.21,1122.23,411.50,2,11103.5,420510.80,420789.60,421081.50,424836.70,421332.80,424836.70,426840.40
P10,Part A,oneEuro,Med → High → Low,completed,26,2,7.950621784106091,0.9661,"Medium SD (~8.0) - Interpolated",1,exponential,interp,7.9506,1209.54,1,1,49.379999999999995,366.23499999999996,180,1,3.4427,1.4297,1.4635,3.4765,728.10,728.10,1122.23,411.50,394.14,409.67,365.37,409.62,394.14,409.67,389.77,411.50,1,12316.4,427356.60,427359.00,427392.80,428822.50,428231.00,428822.50,430835.50
P10,Part A,oneEuro,Med → High → Low,completed,27,2,7.950621784106091,0.9661,"Medium SD (~8.0) - Interpolated",1,exponential,interp,7.9506,1209.54,1,2,49.379999999999995,366.23499999999996,45,2,3.0431,1.0328,1.1632,3.1735,678.87,678.87,389.77,411.50,1024.78,651.55,1022.22,646.97,1024.78,651.55,1014.97,670.47,0,15312.2,431350.10,431350.10,431480.50,432513.30,432513.30,432513.30,434523.60
P10,Part A,oneEuro,Med → High → Low,completed,28,2,7.950621784106091,0.9661,"Medium SD (~8.0) - Interpolated",1,exponential,interp,7.9506,1209.54,1,3,49.379999999999995,366.23499999999996,225,3,3.3468,1.3469,1.3507,3.3507,733.15,733.15,1014.97,670.47,497.41,151.19,472.73,148.33,497.41,151.19,497.03,152.53,0,13708.1,435039.40,435039.50,435043.40,436390.30,436390.20,436390.20,438390.20
P10,Part A,oneEuro,Med → High → Low,completed,29,2,7.950621784106091,0.9661,"Medium SD (~8.0) - Interpolated",1,exponential,interp,7.9506,1209.54,1,4,49.379999999999995,366.23499999999996,90,4,3.6343,1.6336,1.6668,3.6675,659.74,659.74,497.03,152.53,760.17,757.53,748.07,754.64,760.17,757.53,756.00,777.73,0,21649.2,438907.80,438907.80,438941.00,440574.60,440574.60,440574.60,442575.30
P10,Part A,oneEuro,Med → High → Low,completed,30,2,7.950621784106091,0.9661,"Medium SD (~8.0) - Interpolated",1,exponential,interp,7.9506,1209.54,1,5,49.379999999999995,366.23499999999996,270,5,11.9840,9.9744,10.0703,12.0799,738.07,738.07,756.00,777.73,758.66,39.67,738.06,28.54,758.66,39.67,756.00,45.27,2,9550.6,443077.70,443089.20,443185.10,453159.50,444384.60,453159.50,455169.10
P10,Part A,oneEuro,Med → High → Low,completed,31,2,7.950621784106091,0.9661,"Medium SD (~8.0) - Interpolated",1,exponential,interp,7.9506,1209.54,1,6,49.379999999999995,366.23499999999996,135,6,7.2269,5.2267,5.2955,7.2957,662.65,662.65,756.00,45.27,499.71,656.34,508.90,689.74,499.71,656.34,497.03,670.47,3,14222.5,455710.50,455739.20,455808.00,461034.70,457658.30,461034.70,463034.90
