GlobalTrialNumber,PairNumber,PairVariance,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,ActualAmplitude,StartX,StartY,SelectionX,SelectionY,TargetX,TargetY,TrialStartTime,MovementStartTime,SelectionTime
119,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,6,78.97500000000001,146.25,135,6,5.6178,239.02,640.00,146.25,551.45,368.26,536.59,249.66,1283114.60,1283747.40,1289365.20
120,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,7,78.97500000000001,146.25,315,7,2.4866,304.62,536.59,395.91,754.78,183.35,640.00,292.50,1289917.60,1290764.40,1293251.00
121,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,0,78.97500000000001,193.05,0,0,5.4764,173.81,640.00,292.50,811.82,318.71,833.05,292.50,1300113.60,1300844.00,1306320.40
122,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,1,78.97500000000001,193.05,180,1,3.1416,349.94,833.05,292.50,483.17,285.65,640.00,292.50,1306903.90,1307055.60,1310197.20
123,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,2,78.97500000000001,193.05,45,2,3.9773,383.53,446.95,292.50,804.09,432.31,583.46,429.01,1310754.00,1310857.40,1314834.70
124,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,3,78.97500000000001,193.05,225,3,3.7954,370.32,776.51,429.01,512.12,169.70,640.00,292.50,1315387.00,1316342.20,1320137.60
125,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,4,78.97500000000001,193.05,90,4,5.1002,349.61,503.49,155.99,662.27,467.47,503.49,349.04,1320730.30,1321385.20,1326485.40
126,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,5,78.97500000000001,193.05,270,5,3.4766,388.89,640.00,485.55,651.43,96.82,640.00,292.50,1327036.80,1328251.90,1331728.50
127,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,6,78.97500000000001,193.05,135,6,5.5072,355.30,640.00,99.45,509.85,430.06,503.49,235.96,1332308.80,1333626.30,1339133.50
128,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,3,7,78.97500000000001,193.05,315,7,4.1860,392.86,503.49,429.01,780.29,150.21,640.00,292.50,1339696.80,1340211.50,1344397.50
129,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,0,99.45,146.25,0,0,2.4704,140.27,640.00,292.50,780.19,297.42,786.25,292.50,1350970.10,1352233.50,1354703.90
130,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,1,99.45,146.25,180,1,2.4100,278.02,786.25,292.50,508.34,284.81,640.00,292.50,1355280.10,1356314.40,1358724.40
131,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,2,99.45,146.25,45,2,1.6772,297.06,493.75,292.50,768.25,406.05,597.16,395.91,1359269.10,1359729.90,1361407.10
132,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,3,99.45,146.25,225,3,3.6757,264.35,743.41,395.91,553.68,211.84,640.00,292.50,1362000.50,1362693.70,1366369.40
133,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,4,99.45,146.25,90,4,3.0272,259.98,536.59,189.09,652.99,421.56,536.59,335.34,1366946.80,1367389.80,1370417.00
134,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,5,99.45,146.25,270,5,2.7371,265.82,640.00,438.75,655.99,173.41,640.00,292.50,1370965.60,1371589.10,1374326.20
135,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,6,99.45,146.25,135,6,3.2901,253.19,640.00,146.25,533.82,376.10,536.59,249.66,1374885.50,1375753.60,1379043.70
136,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,4,7,99.45,146.25,315,7,4.6429,291.66,536.59,395.91,752.49,199.83,640.00,292.50,1379625.50,1380139.40,1384782.30
137,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,0,99.45,193.05,0,0,2.0436,199.11,640.00,292.50,836.81,322.70,833.05,292.50,1391413.40,1392405.30,1394448.90
138,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,1,99.45,193.05,180,1,4.0411,387.26,833.05,292.50,445.79,293.68,640.00,292.50,1394997.60,1395499.50,1399540.60
139,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,2,99.45,193.05,45,2,2.1712,357.38,446.95,292.50,784.52,409.83,583.46,429.01,1400099.30,1400566.10,1402737.30
140,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,3,99.45,193.05,225,3,2.4844,403.45,776.51,429.01,490.29,144.67,640.00,292.50,1403288.00,1404108.80,1406593.20
141,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,4,99.45,193.05,90,4,4.1936,334.14,503.49,155.99,635.14,463.11,503.49,349.04,1407183.40,1407333.60,1411527.20
142,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,5,99.45,193.05,270,5,2.9366,423.45,640.00,485.55,632.79,62.16,640.00,292.50,1412099.30,1412893.70,1415830.30
143,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,6,99.45,193.05,135,6,3.1290,345.17,640.00,99.45,470.86,400.34,503.49,235.96,1416419.80,1416878.40,1420007.40
144,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,5,7,99.45,193.05,315,7,5.7908,372.96,503.49,429.01,763.82,161.93,640.00,292.50,1420575.80,1420627.60,1426418.40
145,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,0,58.5,146.25,0,0,5.7233,161.38,640.00,292.50,801.06,302.68,786.25,292.50,1433565.30,1434018.30,1439741.60
146,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,1,58.5,146.25,180,1,4.9994,281.69,786.25,292.50,504.67,300.36,640.00,292.50,1440310.50,1440597.30,1445596.70
147,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,2,58.5,146.25,45,2,2.3417,260.17,493.75,292.50,738.69,380.20,597.16,395.91,1446157.60,1447160.60,1449502.30
148,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,3,58.5,146.25,225,3,3.6441,285.40,743.41,395.91,531.75,204.47,640.00,292.50,1450069.50,1450647.60,1454291.70
149,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,4,58.5,146.25,90,4,5.7408,278.47,536.59,189.09,645.25,445.48,536.59,335.34,1454877.30,1455990.60,1461731.40
150,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,5,58.5,146.25,270,5,2.7291,308.13,640.00,438.75,661.75,131.39,640.00,292.50,1462318.20,1462902.70,1465631.80
151,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,6,58.5,146.25,135,6,6.6015,280.11,640.00,146.25,547.30,410.58,536.59,249.66,1466192.40,1466234.00,1472835.50
152,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,0,7,58.5,146.25,315,7,3.5222,275.62,536.59,395.91,735.01,204.61,640.00,292.50,1473415.20,1474299.80,1477822.00
153,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,0,58.5,193.05,0,0,2.3295,190.86,640.00,292.50,830.83,289.04,833.05,292.50,1484435.70,1484552.70,1486882.20
154,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,1,58.5,193.05,180,1,4.5543,379.56,833.05,292.50,453.96,311.38,640.00,292.50,1487463.10,1487881.10,1492435.40
155,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,2,58.5,193.05,45,2,2.3855,377.88,446.95,292.50,796.17,436.85,583.46,429.01,1493015.50,1493174.80,1495560.30
156,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,3,58.5,193.05,225,3,2.5995,383.88,776.51,429.01,507.99,154.67,640.00,292.50,1496123.80,1496847.60,1499447.10
157,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,4,58.5,193.05,90,4,8.2233,350.49,503.49,155.99,627.99,483.62,503.49,349.04,1500028.90,1500311.20,1508534.50
158,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,5,58.5,193.05,270,5,3.2667,376.90,640.00,485.55,617.65,109.32,640.00,292.50,1509085.90,1509783.10,1513049.80
159,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,6,58.5,193.05,135,6,3.7507,328.97,640.00,99.45,512.17,402.57,503.49,235.96,1513634.90,1513674.80,1517425.50
160,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,1,7,58.5,193.05,315,7,6.3573,386.95,503.49,429.01,792.74,171.97,640.00,292.50,1517983.90,1518027.30,1524384.60
161,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,0,78.97500000000001,146.25,0,0,1.2502,131.88,640.00,292.50,771.88,292.52,786.25,292.50,1530839.80,1531941.20,1533191.40
162,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,1,78.97500000000001,146.25,180,1,1.4145,317.12,786.25,292.50,469.56,309.09,640.00,292.50,1533776.30,1533827.50,1535242.00
163,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,2,78.97500000000001,146.25,45,2,1.2786,304.78,493.75,292.50,778.49,401.17,597.16,395.91,1535817.70,1535959.10,1537237.70
164,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,3,78.97500000000001,146.25,225,3,1.9266,289.04,743.41,395.91,556.34,175.58,640.00,292.50,1537814.60,1538273.60,1540200.20
165,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,4,78.97500000000001,146.25,90,4,3.3701,301.40,536.59,189.09,650.09,468.30,536.59,335.34,1540770.60,1540812.70,1544182.80
166,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,5,78.97500000000001,146.25,270,5,2.1961,290.43,640.00,438.75,617.45,149.19,640.00,292.50,1544753.80,1545886.20,1548082.30
167,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,6,78.97500000000001,146.25,135,6,3.6091,267.35,640.00,146.25,526.19,388.17,536.59,249.66,1548670.20,1549215.30,1552824.40
168,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,2,7,78.97500000000001,146.25,315,7,2.2185,281.78,536.59,395.91,717.58,179.95,640.00,292.50,1553392.60,1553897.70,1556116.20
169,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,0,78.97500000000001,193.05,0,0,2.0190,199.12,640.00,292.50,838.61,306.67,833.05,292.50,1561845.80,1562763.50,1564782.50
170,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,1,78.97500000000001,193.05,180,1,2.3076,381.85,833.05,292.50,451.24,287.39,640.00,292.50,1565367.20,1565570.50,1567878.10
171,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,2,78.97500000000001,193.05,45,2,2.5629,364.12,446.95,292.50,789.20,416.77,583.46,429.01,1568464.80,1568578.60,1571141.50
172,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,3,78.97500000000001,193.05,225,3,2.1443,363.80,776.51,429.01,534.04,157.78,640.00,292.50,1571724.70,1572670.70,1574815.00
173,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,4,78.97500000000001,193.05,90,4,3.7522,334.19,503.49,155.99,628.22,466.03,503.49,349.04,1575399.90,1576195.00,1579947.20
174,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,5,78.97500000000001,193.05,270,5,4.4744,360.24,640.00,485.55,633.77,125.37,640.00,292.50,1580530.80,1580574.90,1585049.30
175,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,6,78.97500000000001,193.05,135,6,2.6457,353.98,640.00,99.45,503.72,426.14,503.49,235.96,1585618.20,1586660.60,1589306.30
176,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,3,7,78.97500000000001,193.05,315,7,3.0967,381.94,503.49,429.01,794.31,181.41,640.00,292.50,1589892.50,1590652.80,1593749.50
177,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,0,99.45,146.25,0,0,0.9608,166.08,640.00,292.50,805.64,304.61,786.25,292.50,1599889.80,1600943.80,1601904.60
178,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,1,99.45,146.25,180,1,1.1814,299.19,786.25,292.50,487.08,296.19,640.00,292.50,1602491.20,1602734.70,1603916.10
179,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,2,99.45,146.25,45,2,3.4439,251.53,493.75,292.50,735.16,363.14,597.16,395.91,1604485.10,1604726.70,1608170.60
180,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,3,99.45,146.25,225,3,1.3504,248.34,743.41,395.91,571.47,216.72,640.00,292.50,1608752.00,1609355.40,1610705.80
181,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,4,99.45,146.25,90,4,2.2741,293.36,536.59,189.09,665.03,452.83,536.59,335.34,1611306.00,1611791.30,1614065.40
182,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,5,99.45,146.25,270,5,2.7302,258.18,640.00,438.75,627.27,180.89,640.00,292.50,1614648.10,1614969.70,1617699.90
183,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,6,99.45,146.25,135,6,1.6630,276.29,640.00,146.25,505.95,387.85,536.59,249.66,1618298.10,1618657.20,1620320.20
184,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,4,7,99.45,146.25,315,7,3.1469,295.77,536.59,395.91,766.22,209.50,640.00,292.50,1620867.10,1621231.00,1624377.90
185,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,0,99.45,193.05,0,0,1.0877,218.96,640.00,292.50,858.82,300.41,833.05,292.50,1632550.40,1633420.00,1634507.70
186,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,1,99.45,193.05,180,1,2.3220,422.93,833.05,292.50,410.13,295.43,640.00,292.50,1635092.40,1635591.00,1637913.00
187,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,2,99.45,193.05,45,2,2.4747,338.15,446.95,292.50,764.14,409.70,583.46,429.01,1638460.30,1639084.70,1641559.40
188,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,3,99.45,193.05,225,3,2.3404,426.41,776.51,429.01,466.03,136.73,640.00,292.50,1642134.20,1642561.70,1644902.10
189,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,4,99.45,193.05,90,4,2.9966,339.50,503.49,155.99,641.49,466.18,503.49,349.04,1645456.90,1645499.30,1648495.90
190,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,5,99.45,193.05,270,5,6.3888,383.27,640.00,485.55,611.63,103.33,640.00,292.50,1649043.50,1649675.30,1656064.10
191,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,6,99.45,193.05,135,6,3.3400,342.72,640.00,99.45,492.04,408.59,503.49,235.96,1656639.30,1657273.60,1660613.60
192,2,7,"Medium Variance (~7.0) - Balanced",1,oneEuro,27,6.7023,263.16,5,7,99.45,193.05,315,7,1.8345,394.05,503.49,429.01,768.83,137.68,640.00,292.50,1661197.90,1661996.60,1663831.10
193,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,0,58.5,146.25,0,0,2.7309,154.06,640.00,292.50,793.59,304.57,786.25,292.50,1671314.10,1671910.10,1674641.00
194,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,1,58.5,146.25,180,1,2.3913,292.20,786.25,292.50,494.40,306.64,640.00,292.50,1675235.00,1675464.80,1677856.10
195,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,2,58.5,146.25,45,2,1.8899,290.29,493.75,292.50,768.41,386.47,597.16,395.91,1678417.40,1678705.50,1680595.40
196,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,3,58.5,146.25,225,3,2.3984,279.48,743.41,395.91,537.90,206.52,640.00,292.50,1681170.60,1682116.00,1684514.40
197,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,4,58.5,146.25,90,4,5.4616,288.11,536.59,189.09,647.38,455.05,536.59,335.34,1685086.60,1685899.30,1691360.90
198,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,5,58.5,146.25,270,5,7.0499,297.88,640.00,438.75,613.77,142.03,640.00,292.50,1691920.50,1692190.20,1699240.10
199,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,6,58.5,146.25,135,6,2.8061,284.42,640.00,146.25,524.39,406.11,536.59,249.66,1699788.70,1699831.30,1702637.40
200,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,0,7,58.5,146.25,315,7,4.4898,291.96,536.59,395.91,735.35,182.07,640.00,292.50,1703190.90,1703234.30,1707724.10
201,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,0,58.5,193.05,0,0,3.9180,202.00,640.00,292.50,841.99,291.63,833.05,292.50,1714103.70,1715097.60,1719015.60
202,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,1,58.5,193.05,180,1,4.0083,367.66,833.05,292.50,465.39,290.81,640.00,292.50,1719595.90,1719910.30,1723918.60
203,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,2,58.5,193.05,45,2,2.8684,342.11,446.95,292.50,760.93,428.35,583.46,429.01,1724489.00,1724527.30,1727395.70
204,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,3,58.5,193.05,225,3,3.0819,370.79,776.51,429.01,516.24,164.91,640.00,292.50,1727945.30,1727992.40,1731074.30
205,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,4,58.5,193.05,90,4,2.7174,369.41,503.49,155.99,628.85,503.48,503.49,349.04,1731630.70,1731673.70,1734391.10
206,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,5,58.5,193.05,270,5,4.9209,380.82,640.00,485.55,654.82,105.02,640.00,292.50,1734942.60,1735727.70,1740648.60
207,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,6,58.5,193.05,135,6,6.0340,351.74,640.00,99.45,506.81,425.00,503.49,235.96,1741218.90,1742089.80,1748123.80
208,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,1,7,58.5,193.05,315,7,4.1950,381.55,503.49,429.01,767.15,153.21,640.00,292.50,1748702.50,1749200.00,1753395.00
209,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,0,78.97500000000001,146.25,0,0,1.8923,141.73,640.00,292.50,781.25,304.13,786.25,292.50,1759275.60,1759816.90,1761709.20
210,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,1,78.97500000000001,146.25,180,1,3.5825,291.63,786.25,292.50,494.66,297.02,640.00,292.50,1762297.00,1762627.30,1766209.80
211,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,2,78.97500000000001,146.25,45,2,1.7401,256.59,493.75,292.50,737.00,374.16,597.16,395.91,1766784.90,1767378.80,1769118.90
212,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,3,78.97500000000001,146.25,225,3,3.6534,327.00,743.41,395.91,511.73,165.14,640.00,292.50,1769702.80,1769805.40,1773458.80
213,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,4,78.97500000000001,146.25,90,4,3.6707,244.04,536.59,189.09,640.46,409.92,536.59,335.34,1774007.20,1774652.40,1778323.10
214,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,5,78.97500000000001,146.25,270,5,2.5879,305.22,640.00,438.75,643.44,133.55,640.00,292.50,1778891.00,1779222.40,1781810.30
215,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,6,78.97500000000001,146.25,135,6,2.4775,258.29,640.00,146.25,548.47,387.78,536.59,249.66,1782379.90,1783000.00,1785477.50
216,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,2,7,78.97500000000001,146.25,315,7,1.9248,275.75,536.59,395.91,740.55,210.35,640.00,292.50,1786029.50,1786357.00,1788281.80
217,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,0,78.97500000000001,193.05,0,0,2.6085,177.66,640.00,292.50,815.09,322.60,833.05,292.50,1795506.30,1796580.90,1799189.40
218,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,1,78.97500000000001,193.05,180,1,3.4781,367.40,833.05,292.50,466.07,309.90,640.00,292.50,1799747.90,1799794.00,1803272.10
219,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,2,78.97500000000001,193.05,45,2,1.7528,332.88,446.95,292.50,755.20,418.18,583.46,429.01,1803824.00,1804505.50,1806258.30
220,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,3,78.97500000000001,193.05,225,3,5.0552,388.33,776.51,429.01,497.55,158.86,640.00,292.50,1806852.60,1807436.30,1812491.50
221,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,4,78.97500000000001,193.05,90,4,6.0833,347.98,503.49,155.99,624.62,482.21,503.49,349.04,1813082.60,1813238.80,1819322.10
222,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,5,78.97500000000001,193.05,270,5,2.3869,388.14,640.00,485.55,660.78,97.97,640.00,292.50,1819884.50,1820727.90,1823114.80
223,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,6,78.97500000000001,193.05,135,6,3.6201,350.87,640.00,99.45,513.29,426.64,503.49,235.96,1823704.40,1824226.50,1827846.60
224,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,3,7,78.97500000000001,193.05,315,7,4.4005,363.15,503.49,429.01,758.74,170.69,640.00,292.50,1828455.40,1829178.30,1833578.80
225,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,0,99.45,146.25,0,0,3.6331,154.38,640.00,292.50,793.82,305.62,786.25,292.50,1839693.70,1840634.90,1844268.00
226,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,1,99.45,146.25,180,1,3.2059,279.12,786.25,292.50,507.16,296.95,640.00,292.50,1844853.40,1845003.70,1848209.60
227,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,2,99.45,146.25,45,2,1.5473,286.02,493.75,292.50,752.23,414.95,597.16,395.91,1848773.00,1849263.00,1850810.30
228,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,3,99.45,146.25,225,3,1.7302,288.71,743.41,395.91,531.95,199.35,640.00,292.50,1851359.00,1852179.60,1853909.80
229,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,4,99.45,146.25,90,4,1.9688,290.87,536.59,189.09,666.27,449.45,536.59,335.34,1854461.80,1855035.40,1857004.20
230,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,5,99.45,146.25,270,5,2.7697,266.77,640.00,438.75,651.50,172.23,640.00,292.50,1857549.60,1858589.40,1861359.10
231,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,6,99.45,146.25,135,6,1.9683,251.89,640.00,146.25,574.23,389.40,536.59,249.66,1861925.70,1862410.80,1864379.10
232,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,4,7,99.45,146.25,315,7,2.9834,253.46,536.59,395.91,706.14,207.52,640.00,292.50,1864928.40,1865373.00,1868356.40
233,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,0,99.45,193.05,0,0,1.1580,210.59,640.00,292.50,850.33,303.03,833.05,292.50,1875650.90,1876346.50,1877504.50
234,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,1,99.45,193.05,180,1,1.9060,416.06,833.05,292.50,417.65,269.05,640.00,292.50,1878081.50,1878222.90,1880128.90
235,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,2,99.45,193.05,45,2,1.6089,357.78,446.95,292.50,783.76,413.20,583.46,429.01,1880712.60,1880898.80,1882507.70
236,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,3,99.45,193.05,225,3,2.7858,406.79,776.51,429.01,493.89,136.42,640.00,292.50,1883069.60,1883572.50,1886358.30
237,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,4,99.45,193.05,90,4,4.3429,339.84,503.49,155.99,638.95,467.67,503.49,349.04,1886915.90,1887012.30,1891355.20
238,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,5,99.45,193.05,270,5,4.9044,368.71,640.00,485.55,630.82,116.95,640.00,292.50,1891919.60,1892252.70,1897157.10
239,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,6,99.45,193.05,135,6,3.4031,352.73,640.00,99.45,489.00,418.23,503.49,235.96,1897752.10,1898161.00,1901564.10
240,3,12.5,"Higher Variance (~12.5) - More Responsive",0,exponential,23,12.5275,290.57,5,7,99.45,193.05,315,7,4.4247,380.65,503.49,429.01,781.52,169.01,640.00,292.50,1902147.60,1902256.30,1906681.00
241,3,12.5,"Higher Variance (~12.5) - More Responsive",1,oneEuro,43,12.5063,255.62,0,0,58.5,146.25,0,0,1.7378,160.60,640.00,292.50,800.57,295.54,786.25,292.50,1913625.40,1913929.00,1915666.80
